sample_id,model,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
111,llama-3.1-8b-instant,"Professor Gaitonde ko apne bete Vinay Gaitonde ko nahi milne ke baad kya sabse zyada chinta thi? Vah apne rehne ki jagah ke baare mein chinta nahin karte the, unki main chinta Asiatic Society ki library jaakar itihas ka rahasya suljhaana tha.",agentic_context,ERROR,0.0,0,"Uska main chinta yeh nahin tha ki vah kahin rahega, balki vah Asiatic Society ki library jaakar itihas ka rahasya suljhaana chahta tha.",8.5
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,zero_shot,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,1.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,few_shot,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,chain_of_thought,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,structured_context,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,hierarchical_context,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,rag_style,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,tree_of_thought,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,8.5
112,llama-3.1-8b-instant,Budhiya ka kya request hai chloroform ka use karne ke liye?,agentic_context,ERROR,0.0,0,Budhiya kehti hai ki agar chloroform se baby ko nuksaan hoga to use Susan ko nahi dena chahiye,0.0
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",zero_shot,ERROR,0.0,0,Imaan aur sachchai,8.5
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",few_shot,ERROR,0.0,0,Imaan aur sachchai,8.5
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",chain_of_thought,ERROR,0.0,0,Imaan aur sachchai,1.0
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",structured_context,ERROR,0.0,0,Imaan aur sachchai,8.5
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",hierarchical_context,ERROR,0.0,0,Imaan aur sachchai,0.0
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",rag_style,ERROR,0.0,0,Imaan aur sachchai,10.0
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",tree_of_thought,ERROR,0.0,0,Imaan aur sachchai,8.5
113,llama-3.1-8b-instant,"Inhe dono ladke kaunse tribe se hain, us tribe ki kya alag baat hai?",agentic_context,ERROR,0.0,0,Imaan aur sachchai,0.0
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",zero_shot,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",10.0
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",few_shot,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",8.5
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",chain_of_thought,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",10.0
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",structured_context,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",8.5
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",hierarchical_context,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",10.0
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",rag_style,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",8.5
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",tree_of_thought,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",8.5
114,llama-3.1-8b-instant,"Ma'am, weathering ke bare mein batayein, yeh kya hota hai?",agentic_context,ERROR,0.0,0,"Weathering ek prakar ki process hai jo ki rocks ko break down karti hai. Ye process mein mechanical weathering, chemical weathering, aur biological weathering shamil hote hain, jo ki rocks ko break down karte hain aur unhein sediment mein badal dete hain.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",zero_shot,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",few_shot,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",chain_of_thought,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",structured_context,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",hierarchical_context,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",rag_style,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",tree_of_thought,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
115,llama-3.1-8b-instant,"Ma'am, kya hum history mein Mughal saamrajya ke bare mein padhenge?",agentic_context,ERROR,0.0,0,"Haan, hum history mein Mughal saamrajya ke bare mein padhenge. Mughal saamrajya ka itihas bahut hi samriddh hai aur hume iske baare mein padhne se bahut kuch seekhne ko milta hai.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",zero_shot,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",few_shot,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",chain_of_thought,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",structured_context,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",hierarchical_context,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",rag_style,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",tree_of_thought,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
116,llama-3.1-8b-instant,"Suzanne ne kya sahas dikhaya aur uske peeche uska kya wajah thi? Uski head bohot zyada swole ho gayi thi, uske do bade black eyes the, aur ab usne humein apne arm par ek gahra cut bhi dikhaya. Maine jab pucha ki vah pehle apni injuries ke baare mein kyun nahi batayi, toh usne kaha, 'Maine socha ki main aapko worry nahi karana chahti jab aap hum sabko bachane ki koshish kar rahe the.'",agentic_context,ERROR,0.0,0,"Suzanne ne bohot sahas dikhaya jab usne apni injuries ke baare mein pehle nahi bataya, jisme uski swole head, do bade black eyes aur arm par ek gahra cut shaamil the. Usne samjhaya ki vah apne papa ko worry nahi karana chahti thi jab vah hum sabko bachane ki koshish kar rahe the.",8.5
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",zero_shot,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",few_shot,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",8.5
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",chain_of_thought,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",structured_context,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",5.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",hierarchical_context,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",rag_style,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",tree_of_thought,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
117,llama-3.1-8b-instant,"Sir, kya tum mujhe bata sakte ho ki Prithvi ka sabse bada desert konsi hai?",agentic_context,ERROR,0.0,0,"Prithvi ka sabse bada desert Antarctic desert hai, jo lagbhag 14 million varg kilometer mein faila hua hai.",0.0
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",zero_shot,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",few_shot,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",chain_of_thought,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",structured_context,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",hierarchical_context,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",rag_style,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",tree_of_thought,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
118,llama-3.1-8b-instant,"Ma'am, kya hum earth ke axis ki inclination ke baare meh jaan sakte hai?",agentic_context,ERROR,0.0,0,"Haan, earth ki axis ki inclination lagbhag 23.5 degree hoti hai, jiske kaaran humein seasons ka anubhav hota hai. Is inclination ke kaaran hi humein summer, winter, autumn, aur spring milte hai.",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",zero_shot,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",few_shot,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",chain_of_thought,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",structured_context,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",hierarchical_context,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",rag_style,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",tree_of_thought,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
119,llama-3.1-8b-instant,"Sir, kya humein ocean currents ke bare mein kuch jaankari hai?",agentic_context,ERROR,0.0,0,"Haan, humein ocean currents ke bare mein kuch jaankari hai. Ocean currents woh movements hote hain jo ocean ke paani mein hote hain. Ye currents temperature, salinity, aur wind ke kaaran se move karte hain aur ye global climate ko affect karte hain. Ocean currents ke bare mein jaankari se humein oce",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",zero_shot,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",few_shot,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",chain_of_thought,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",structured_context,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",9.0
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",hierarchical_context,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",rag_style,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
