sample_id,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
39,"Sahara ke pehle ke 'green' period aur uske baad ki desertification ka kaaran konsi natural phenomenon hai? Sahara ki green period paleo-monsoon ki migration ke kaaran hui thi, jismein earth ki motion ka bhi role tha.",agentic_context,"Yeh sawal bahut interesting hai. Main samajhne ki koshish kar raha hoon.

Step 1: Samajhne ki koshish
Sahara ke pehle green period aur uske baad ki desertification ka kya karan hoga? Sahara ki green period paleo-monsoon ki migration ke kaaran hui thi, jismein earth ki motion ka bhi role tha. Yeh pata chal raha hai ki Sahara ek desert nahin tha, balki ek green aur fertile jagah thi.

Step 2: Yaad karna
Main yaad kar raha hoon ki paleo-monsoon ki migration ek natural phenomenon tha jo Sahara ki gr",6.811,467,"Paleo-monsoon ki migration, jo earth ki motion ke dynamics, axial tilt aur perihelion ke variations se driven thi, ne Sahara ke climate shifts ka kaaran banaya. Monsoon ki northward shift se 'green' period aaya, jabki southward shift se desertification hui.",8.5
40,"Ma'am, water cycle kya hota hai?",zero_shot,"Beta, water cycle ek bahut hi mahatvapurn prakriya hai jo paani ka gatividhi ko samjhati hai. Yeh prakriya mein paani ki bhoomi par urja se upar ki or chalta hai, fir vapas bhoomi par aata hai.

Pehle prakriya hai evaporation, jahan paani garmi ke kaaran gas mein badal jata hai aur uski aakaash mein chalta hai. Fir yeh paani aakaash mein chadhta hai aur yeh prakriya condensation hoti hai, jahan paani gas mein se dhooli ho jati hai aur barf ya paani ki badi boondon mein badal jata hai.

Issi baad",3.88,398,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",few_shot,"Pehlaanji, water cycle ek bahut hi zaroori process hai jo pani ko dharti par se upar le jata hai. Ismein pani uske garam hone se vaport hota hai, phir vah aasman mein chadhta hai aur basu ban jata hai. Phir basu barf ki tarah se hawa mein girta hai, jisse unhein barf ban jata hai. Jab barf garam hone lagta hai, to vah phir se pani ban jata hai aur dharti par gir jata hai. Is tarah se pani dharti par se upar le jata hai aur phir se dharti par gir jata hai.",3.558,242,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",chain_of_thought,ERROR,0.0,0,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",structured_context,"{""answer"": ""Haan ji, paani chakra ya water cycle ek bahut hi mahatvapurn prakriya hai jo prithvi par paani ki ghoomna ko sambhalta hai."", ""explanation"": ""Ismein paani ki teevrata badalti hai, jaise ki vah garama hokar ghataal ho jata hai, jaisa ki saritaon mein paani badhta hai, ya phir vah thanda hokar baraf ban jata hai, jaisa ki sansadhan mein paani baraf ban jata hai. Iske alawa, paani aakash mein chadhta hai aur vah baadalon ki roop mein pee jata hai, jisse paani vah jagah par pata jata hai",8.69,263,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",hierarchical_context,"Arre, water cycle kya hota hai, yeh to sabhi ko pata hai, lekin main isse ek baar fir se samjhaungi. Water cycle ya jal chakra ek badi choti kahaani hai, jismein paani ki kai cheezein hoti hain. 

Ismein paani uske garm hone se udta hai, aur vahan se uske thande hone se barf ya garm hone se vaport hota hai. Iske baad, vaport aasman mein chalta hai aur yeh usske thande hone se baraf se badal jaata hai. Jab baraf thanda ho jaata hai, to use baadal mein ek taral (droplet) ke roop mein lagata hai, j",2.93,359,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",rag_style,"Aapko pata hai ki water cycle kya hota hai?  Wahi, water cycle ek prakriya hai jismein jal paani apne ghir pani ke roop mein garam hone ke baad vapas aasman mein chadhta hai, uske baad ve clouds mehsoos hota hai, jahan se ve barish ke roop mein prithvi par aate hain. Yeh prakriya kabhi-kabhi aur phir se shuru hoti hai.",2.428,191,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",tree_of_thought,"Sabse pehle, main sochunga ki pani ka chakra kya hai.

Pehla vichaar: Water cycle ek prakriya hai jismein pani samudra, vaayumandaliya, aur bhoomi ke beech ghoomta hai. Ismein pani barf mein badal jaata hai, phir barf garam hone par paani mein badal jaata hai, aur phir se samudra mein jaa sakta hai.

Doosra vichaar: Pani ka chakra ek mahatvapoorn prakriya hai jismein hawa, bhoomi, aur samudra ke beech pani ka aapna srot hota hai. Ismein pani barf, gheena, aur varsha ke roop mein bhoomi par padta",4.856,489,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
40,"Ma'am, water cycle kya hota hai?",agentic_context,"Arre, chalo samjhate hain! Water cycle ki baat karein. 

Step 1: Question understand kiya hai, jiska matlab hai ki humko pata chal gaya hai ki question kya hai. 

Step 2: Ab humko pata chalne wala hai ki humko kya recall karna hai. Water cycle ki baat karni hai, toh humko yaad rakhna hoga ki water cycle kya hai. 

Step 3: Ab hum answer denge. Water cycle ek process hota hai jismein paani ek cheez se dusri cheez mein badalta rehta hai. Yeh process is prakaar hota hai: 

- Paani uss cheez se shuru",5.013,478,"Water cycle ek aisi prakriya hai jismein paani vaayumandal se Prithvi par aata hai aur phir se vaayumandal mein wapas chala jata hai. Ismein vaashpikaran, sanchayan, aur varsha shaamil hai.",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",zero_shot,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",few_shot,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",chain_of_thought,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",structured_context,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",hierarchical_context,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",rag_style,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",tree_of_thought,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
41,"Agar hume essay likhne me difficulty aa rahi hai to use easy banane ke liye kaun se do methods follow kar sakte hain? Hum log ko toh shuruwat me likhna bohot mushkil lagta hai, lekin hum isse easy bana sakte hain yaar, topic ke baare me soch kar, ya toh brainstorming kar ke, jisme hum group me baith kar apne apne ideas share karte hain, ya phir ek sheet pe note kar lete hain jo bhi idea aa raha hai",agentic_context,ERROR,0.0,0,"Text me do methods suggest kiye gaye hain, ek toh group me brainstorming karna, aur doosra apne ideas ko ek sheet pe note karna jab bhi idea aaye",8.5
42,"Iona Potapov, cab driver ka description kya hai story me?",zero_shot,"Arre, Iona Potapov story me ek Russian cab driver hai jo Moscow me kaam karta hai. Yah ek aam aadmi hai jo apne parivaar ke saath rehne ki koshish karta hai, lekin uske paas ek kathin aay kai bhi hai. Woh ek taxi chalata hai jisse uske parivaar ki zaroorat poori hoti hai.",4.357,157,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",2.0
42,"Iona Potapov, cab driver ka description kya hai story me?",few_shot,"Iona Potapov, usi cab driver ke bare mein baat karte hue, wah ek Russian immigrant tha jo America aaya tha apni family ke saath. Uske baare mein kaha gaya hai ki vah bahut hi honest aur samajhdar aadmi tha, jo apne passengers ki help karta tha.",2.348,163,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",8.5
42,"Iona Potapov, cab driver ka description kya hai story me?",chain_of_thought,"Arre, yeh samajhne ki zaroorat hai. 

Step 1: Iona Potapov, story me ek cab driver hai ya ni?
Step 2: Kabhi bhi, story me, kab driver ka description karna jaroori nahin hai. Lekin agar woh ek character hai, to woh kya role play karta hai?
Step 3: Iona Potapov, story me ek cab driver hai, aur use ek kathor situation me dikhaya jata hai. 
Step 4: Woh ek cab driver hai, jise ek kathor situation me dikhaya jata hai, to woh kya kar sakta hai? 
Step 5: Woh apne pasenger ko safely pahunchane ki koshish",1.602,306,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",8.5
42,"Iona Potapov, cab driver ka description kya hai story me?",structured_context,"{""answer"": ""Iona Potapov ek Russian immigrant hai, jo ek taxi driver banke apne parivaar ke liye kuch karna chahta hai. Vah ek aisa vyakti hai jo apne sapnon ko poora karne ke liye kathin paristhitiyon se guzar raha hai."", ""explanation"": ""Iona Potapov story me ek prabhavi aur sancharu vyakti ki bhoomika nibhata hai. Uska lakshya apne parivaar ke liye ek accha jeevan banane ka hai, jiske liye vah kathin paristhitiyon se guzar raha hai. Uska safar ek samanya admi ki kathinaiyon ko darshata hai, jo",10.754,267,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",2.0
42,"Iona Potapov, cab driver ka description kya hai story me?",hierarchical_context,"Aapki sawal ka jawab hai! Iona Potapov ek Russian vyakti hai, jiska vartalap ek cab driver ke sath hota hai. Cab driver ek Indian vyakti hai jiska naam na diya gaya hai. Iona Potapov ek vyakti hai jo apne aas-paas ke vyaktiyon ke baare mein jaankari karta hai aur unki zarooraton ko pata karta hai. Vah apne cab driver ke sath ek samvad mein shamil hota hai jismein wo uske baare mein kuch jaanne ke liye usse poochta hai.",3.531,221,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",8.5
42,"Iona Potapov, cab driver ka description kya hai story me?",rag_style,"Aapne knowledge diya hai, lekin main nahin samajh paa raha hoon ki Iona Potapov cab driver ka description kya hai story me. Yeh knowledge kuch samajh nahin aayi, kya aap isme thoda andaz badal sakte hain?",1.377,150,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",8.5
42,"Iona Potapov, cab driver ka description kya hai story me?",tree_of_thought,"Arre, let me sochun kuchh.

Pehla vichar: Iona Potapov ek cab driver hai jo apne passengers ke saath acchi tarah se baat karta hai aur unki zaroorat ka samadhan karta hai.

Dusra vichar: Iona Potapov ek cab driver hai jo apne passengers ke liye bahut hi aadmi hai, woh unki zaroorat ka samadhan karta hai aur unhein apne ghar tak pahunchne mein madad karta hai.

Teesa vichar: Iona Potapov ek cab driver hai jo apne passengers ke saath bahut hi achha vichar karta hai, woh unhein apne ghar tak pahunc",4.619,371,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",1.0
42,"Iona Potapov, cab driver ka description kya hai story me?",agentic_context,"Suno, maine suna hai ki Iona Potapov, ek cab driver hai jo ek Russian immigrant hai. Woh ek bahut hi sabhy aur sukhad kaam karta hai, lekin ek din woh ek bahut hi khatarnaak ghera mein ghumne par hain. 

Maine suna hai ki woh ek chhote se chhote ladke ka baap hai, jo use bahut pyaar karta hai. Woh apne parivaar ki pasine mein ghumne ke liye bahut umeed karta hai. 

Lekin woh ek bahut hi khatarnaak duniya mein rehta hai, jahaan use kai samasyaon ka samna karna padta hai. Woh apne parivaar ki pasi",4.855,475,"Iona Potapov ko bahut white aur phantom jaise dikhaya gaya hai, woh double bent ho kar motionless khada hai",8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",zero_shot,"Arre, soyabean ke bare mein janna chahte ho? Toh main aapko batata hoon ki soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain, jinhone kai tarah ke climates aur alag-alag tarah ke soils pe aasani se ughalne ka kaam kiya hai.

Soyabean ke liye typical growing conditions yeh hote hain: 
- Unke liye thoda kam se kam 4-5 inch ki mitti ki depth chahiye.
- Soyabean ko 6-8 hours ki taapmaan chahiye, jo 60-90°F (15-32°C) ke beech hota hai.
- Unke liye thoda barf",3.541,318,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",few_shot,ERROR,0.0,0,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",chain_of_thought,"Doston, humein soyabean ke bare mein jaanna hai. 

Step 1: Soyabean kaunse family mein aate hain?
- Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain.

Step 2: Unke typical growing conditions kya hote hain?
- Ye legume family ke hote hain, jisse unka growing conditions alag hota hai.
- Soyabean ko samudra ke level se 400-1000 meter ki oonchai par ubharne ke liye accha hota hai.
- Unke liye 4-6 feet ki oonchai ke saath thoda sa pani aur thanda vaatavaran",10.905,507,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",structured_context,"{""answer"": ""Soyabean Fabaceae family mein aate hain"", ""explanation"": ""Soyabean ke liye typical growing conditions lagbhag 10-20 degree Celsius ke temperature, 50-70 cm ki vaarshik varshaa hoti hai, aur inhein aaramdayak soil mein 4-6 ghante ki raat mein ugaaya ja sakta hai.""}",5.465,227,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",hierarchical_context,"Beta, Soyabean ko Leguminosae parivar mein padhne ka avsar milta hai. Ye parivar ka ek bahut hi prasiddh aur mahatvapoorn aang hai, jismein kai prakaar ke vriksh aur paudhe padhte hain. 

Soyabean ko kai tarah ke soil aur climate mein ugaya ja sakta hai, isliye yeh ek bahut hi lokpriya kheti hai. Soyabean ki kai upyog hain, jaise ki iske badee seed, tootaa, aur oil. Ye sabhi upyog soyabean ke paudhe ke seeds se prapt hote hain.

Soyabean ke growing conditions bahut hi aaramdayak hote hain. Yeh p",1.87,527,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",rag_style,"Soyabean kya family mein aate hain? 
Soyabean legume family mein aate hain. Vah leguminous soyabean plant ke seeds hote hain.",5.202,189,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",tree_of_thought,"Arre mere doston, maine soyabean ke baare mein kuchh socha hai. 

Pehla vichar yeh hai ki soyabean Leguminosae family mein aate hain. Yeh family legumes ko milati hai. Is family mein hara, gobar, kala chana, arhar, chhole, moong, matar, lobiya, kala urad, khesari dal, chane, makhana, babchi, mungfali, babul, ber, kikar, khejadi, babool, badam, akhrot, amaranth aadhi sabziyan aur daliyan aati hain. 

Soyabean ko alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai. Yeh s",1.824,452,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
43,"Soyabean kaunse family mein aate hain, aur unke typical growing conditions kya hote hain? Soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.",agentic_context,"Bhai, maine samjh liya hai. Soyabean ek legume family ke beans hote hain, aur ye leguminous soyabean plant ke seeds hain. 

Step 2: Recall knowledge
Mujhe pata hai ki soyabean legume family mein aate hain. Ye beans leguminous soyabean plant ke seeds hote hain. Inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.

Step 3: Give accurate answer
Soyabean legume family mein aate hain, aur ye leguminous soyabean plant ke seeds hain. Unke growing conditions bahut versati",4.577,392,Soyabean legume family mein aate hain aur inhe alag-alag tarah ke soils pe aur kayi tarah ke climates mein ugaya ja sakta hai.,8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",zero_shot,"Arre, beta, sedimentary rock to koi alag cheez hai. Ye rock banane ke liye pehle soil ya anya chhote-chhote particles ek dusre ke neeche pressure ke saath jam jaate hain. Jab ye pressure aur samay ke saath badhta hai, toh voh ek solid rock ban jaate hain. 

Igneous rock aur sedimentary rock dono alag-alag hote hain. Ignite rock to magma ya lava se banta hai, jabki sedimentary rock soil ya particles ke jamne se banta hai. Isliye, sedimentary rock to igneous rock nahin hai, balki iski apni alag ch",2.479,221,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",few_shot,"Arre, beta, sedimentary rock toh koi igneous rock nahin hai. Yeh rock banane ka process alag hai. Yeh rock pehle maanav aadi ya jalvi matter se taiyaar hote hain, jaise ki mud, sand, shells, ya fossils. Phir yeh matter under pressure aur temperature ke kaaran ek solid form mein badal jaata hai, jisse sedimentary rock ban jata hai.

Sedimentary rock mein kai prakaar ke rocks padte hain, jaise ki shale, limestone, sandstone, aur mudstone. Ye rocks bahut hi aam hain aur earth ke surface par bahut h",2.445,244,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",chain_of_thought,"Arre, ma'am, sedimentary rock kya hai, ya phir ye igneous rock hai, uske baare mein baat karein.

Sabse pehle, ma'am, igneous rock kya hai, ya phir bataun. Igneous rock ve rocks hain jo magma ya lava se banate hain. Magma ya lava ko thanda hone par, yeh rock ban jaati hai.

Ab, ma'am, sedimentary rock kya hai. Sedimentary rock ve rocks hain jo isprawal ke tukdon se banate hain. Isprawal ke tukde, jaise ki kanker, chhali, aur anya tukde, barf ke tukde, ya anya chijein, dharti ke neeche ek jagah p",1.756,349,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",2.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",structured_context,"{""answer"": ""Nahin, yeh ek alag type ka rock hai"", ""explanation"": ""Sedimentary rock, yeh rock jo dhool, chikkan, ya anya particles se banata hai. Ye particles ismein jamkar ek solid rock banate hain. Yeh rock igneous rock se alag hai, jismein magma ya lava se banata hai. Sedimentary rock mein pahle se hi exist karne wale matter se banata hai, jaise ki sea shells, plant material, ya animal remains.""}",3.473,197,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",hierarchical_context,"Beta, sedimentary rock aur igneous rock dono alag-alag hain. 

Igneous rock voh hote hain jo direct se magma se banate hain, jaise ki basalt ya granite. Yah rock kisi bhi jagah se nahi banate, balki yah apne andar se hota hai.

Sedimentary rock, jaise ki shail, khad, ya maida, ismein pehle kuch bhi hota tha, jaise ki chhutta, paudhe ke phool, ya jeev, aur fir yah sabhi cheezein ek jagah par aakar jama ho jati hain. Jab yah sabhi cheezein ekdoosri ke andar se mil jati hain to ve ek hard rock ke r",1.712,331,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",rag_style,"Arre, beta, sedimentary rock nahi hai igneous rock. Yah rock banaane ke liye, pehle choti-choti cheejein jaise mitti, shells aur particles yahd se aati hain, aur phir yeh cheejein ek dusre ke saath milakar ek block banati hain. Isse ye sedimentary rock ban jati hai.",3.352,172,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",tree_of_thought,"Arre, ek sedimentary rock kya hai? 

Pehla soch: Ye igneous rock nahin hai. Yeh rock jo thodi der tak apne aaspaas ke mausam aur jeevan ki jagah par upasthit hote hain, unke tukdon ya chun chun kar bane hote hain.

Dusra soch: Ye igneous rock nahin, yeh rocks jo patthar aur dharti ke tukdon ko kuch samay ke liye jama karke banate hain, wo rocks hoti hain.

Teesa soch: Yeh igneous rock nahin, yeh rocks jo samudri jeevan, mausam, aur anya jagahon se upasthit tukdon ko ek jagah par jama krke banate",1.723,407,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
44,"Ma'am, what is a sedimentary rock, kya ye koi igneous rock hai?",agentic_context,"Arre, sabse pehle to main samajh rahi hoon ki aapne poocha hai sedimentary rock kya hai aur kya yeh igneous rock hai. 

Step 2: Yaad kar rahi hoon ki sedimentary rocks kaise utpann hote hain. Unke baare mein janna hai ki ve igneous rocks ki tarah nahin hote. 

Step 3: Ab main aapko bata rahi hoon, sedimentary rocks woh rocks hain jo mausam, jali hui cheezein, samudra jeev, aur anya chijon se utpann hote hain. Yeh rocks thodi der tak apne ghatna sthal par hi rahkar thanda hone ke baad, ek solid f",4.738,361,"Nahi, sedimentary rock ek tarah ka rock hai jo sediments se banta hai, jaise ki sand, silt, aur clay, ye rocks compression aur cementation se banate hain.",8.5
